id,objective_id,group_id,comment,issues_raised,created_at,updated_at,discussion_point_id
50160,5,01900204,"All understood and appreciated",,"2026-01-09 12:50:45","2026-01-13 06:33:44",16
50169,5,01900291,Agreed,,"2026-01-09 12:50:46","2026-01-15 16:22:29",16
50172,5,01900295,Done,,"2026-01-09 12:50:46","2026-01-15 17:04:50",16
50476,5,02200146,"We explained this and they had no problems",,"2026-01-09 12:51:18","2026-01-13 09:32:42",16
50511,5,02200343,"There was no issue after explaining this.",,"2026-01-09 12:51:21","2026-01-13 18:06:38",16
50512,5,02200344,"We explained this .",,"2026-01-09 12:51:21","2026-01-12 23:13:51",16
50532,5,02200145,"This was explained well and received well by members",,"2026-01-09 12:51:23","2026-01-12 21:48:30",16
50534,5,02200149,"We explained this to them but did not sit well with them",,"2026-01-09 12:51:23","2026-01-13 06:49:43",16
50536,5,02200155,"This was explained to the members",,"2026-01-09 12:51:24","2026-01-12 22:42:20",16
50637,5,02200336,"Explained...no urgency in refund of savings",,"2026-01-09 12:51:31","2026-01-15 11:00:44",16
50639,5,02200361,"They have savings of 31k to be refunded before loans are disburse next week",,"2026-01-09 12:51:32","2026-01-13 09:42:46",16
50668,5,02200253,"Explained 
.3 to be refunded savings",,"2026-01-09 12:51:34","2026-01-13 13:52:05",16
50697,6,00100224,"well noted in our discussion",,"2026-01-09 12:51:37","2026-01-14 07:06:42",17
50704,6,00100168,"appreciated the same.",,"2026-01-09 12:51:38","2026-01-14 18:28:40",17
50711,6,00100215,"the were in agreement on the saving balances used to pay their loans as per the schedule that had been shared to us",,"2026-01-09 12:51:39","2026-01-12 18:04:10",17
50730,6,00100278,"all agreed that it was the best move",,"2026-01-09 12:51:40","2026-01-14 17:54:02",17
50745,6,00100033,"well noted and group appreciated the same.",,"2026-01-09 12:51:41","2026-01-13 07:23:08",17
50754,6,00100195,"well elaborated to the group members on the savings that was used to pay their loan and the way forward for the other savings",,"2026-01-09 12:51:42","2026-01-14 17:06:55",17
51156,6,00500322,done,,"2026-01-09 12:52:06","2026-01-14 12:36:36",17
51164,6,00500353,done,,"2026-01-09 12:52:07","2026-01-14 11:36:09",17
51171,6,00500415,clear,,"2026-01-09 12:52:07","2026-01-13 13:19:44",17
51186,6,00500366,done,,"2026-01-09 12:52:08","2026-01-14 11:30:56",17
51193,6,00500412,clear,,"2026-01-09 12:52:08","2026-01-13 12:59:14",17
51693,6,00800024,"this was well delivered",,"2026-01-09 12:52:45","2026-01-13 17:22:21",17
51696,6,00800039,"No comment",,"2026-01-09 12:52:46","2026-01-12 13:55:02",17
51970,6,01100073,"Explained to the members",,"2026-01-09 12:53:13","2026-01-14 15:40:10",17
51973,6,01100081,"explained in detail",,"2026-01-09 12:53:13","2026-01-12 23:18:21",17
51978,6,01100099,"Explained to the clients.",,"2026-01-09 12:53:13","2026-01-15 11:45:26",17
51979,6,01100100,"Explained to the clients",,"2026-01-09 12:53:13","2026-01-14 12:57:17",17
51982,6,01100114,"Explained to the clients.",,"2026-01-09 12:53:13","2026-01-15 13:31:55",17
51984,6,01100122,"Explained to the group",,"2026-01-09 12:53:13","2026-01-12 17:52:32",17
51985,6,01100123,"Verified with the members",,"2026-01-09 12:53:14","2026-01-12 14:08:32",17
51987,6,01100130,"read for every member",,"2026-01-09 12:53:14","2026-01-13 08:27:58",17
51991,6,01100141,"Explained to the client",,"2026-01-09 12:53:14","2026-01-12 23:40:00",17
51994,6,01100150,"Explained to the clients.",,"2026-01-09 12:53:14","2026-01-15 12:42:07",17
51995,6,01100155,"Explained to the client.",,"2026-01-09 12:53:14","2026-01-13 16:16:04",17
51996,6,01100156,"Explained to the client.",,"2026-01-09 12:53:14","2026-01-13 15:09:42",17
51998,6,01100160,"Explained to the clients",,"2026-01-09 12:53:14","2026-01-14 11:21:12",17
52001,6,01100021,Explained...,,"2026-01-09 12:53:15","2026-01-16 10:54:28",17
52016,6,01100083,"Explained to the clients.",,"2026-01-09 12:53:16","2026-01-15 17:29:23",17
52020,6,01100095,"explained to the 5 that were affected",,"2026-01-09 12:53:16","2026-01-14 10:26:40",17
52023,6,01100106,"Explained to the members",,"2026-01-09 12:53:16","2026-01-14 14:49:19",17
52031,6,01100125,"Explained to the clients.",,"2026-01-09 12:53:17","2026-01-16 12:56:02",17
52036,6,01100136,"Explained to the clients.",,"2026-01-09 12:53:17","2026-01-13 11:58:35",17
52037,6,01100139,"Explained to the clients",,"2026-01-09 12:53:18","2026-01-13 19:08:33",17
52040,6,01100145,"Explained to the clients",,"2026-01-09 12:53:18","2026-01-13 18:29:28",17
52041,6,01100148,"Confirmed with clients",,"2026-01-09 12:53:18","2026-01-13 17:09:09",17
52042,6,01100151,"Given a breakdown",,"2026-01-09 12:53:18","2026-01-13 14:06:26",17
52043,6,01100152,"Explained to the clients.",,"2026-01-09 12:53:18","2026-01-13 12:51:52",17
52045,6,01100154,"Explained to the clients.",,"2026-01-09 12:53:18","2026-01-13 10:11:24",17
52046,6,01100158,"Explained to the clients.",,"2026-01-09 12:53:18","2026-01-13 11:44:22",17
52047,6,01100159,Explained...,,"2026-01-09 12:53:18","2026-01-13 10:51:56",17
52923,6,01600352,"Well understood, went through the group status.",,"2026-01-09 12:54:19","2026-01-13 11:44:41",17
53013,6,01700205,Done,,"2026-01-09 12:54:26","2026-01-12 20:49:31",17
53063,6,01700136,"Each client's savings paid their own loans and they can receive statements of the same.",,"2026-01-09 12:54:30","2026-01-14 06:54:45",17
53066,6,01700151,"The group is more exposed and should ensure proper knowledge of each other to curb default",,"2026-01-09 12:54:31","2026-01-12 20:36:13",17
53074,6,01700200,"The number of people with loans decreased while creating room for funding",,"2026-01-09 12:54:32","2026-01-13 10:23:41",17
53086,6,01700101,"The savings netoff was for individual clients with loan and those without will get a refund on request.",,"2026-01-09 12:54:32","2026-01-14 10:20:21",17
53099,6,01700165,"The savings paid for individual accounts and those without loans can apply for their savings. Each will get a statement of the same.",,"2026-01-09 12:54:33","2026-01-16 06:54:55",17
53212,6,01800135,"Information on the same was shared and they were Happy that their loans were cleared or reduced.",,"2026-01-09 12:54:40","2026-01-12 20:23:02",17
53229,6,01800220,"Armed with data I illustrated the exposure and impact of payoffs.",,"2026-01-09 12:54:40","2026-01-16 09:19:15",17
53237,6,01800066,"I explained the effects of netoff of loans and the implications that was well appreciated by group members and also encouraged them to continue with the savings culture.",,"2026-01-09 12:54:41","2026-01-13 19:31:20",17
53240,6,01800101,"Explained the exposure that is with the group due to payoffs and agreed that we need to make our group more cohesive.",,"2026-01-09 12:54:41","2026-01-14 08:15:26",17
53247,6,01800122,"Savings were used to clear loans and therefore the group is exposed.",,"2026-01-09 12:54:41","2026-01-14 19:46:22",17
53255,6,01800166,"Well explained and members appreciated and are keen on appraising new loans",,"2026-01-09 12:54:42","2026-01-13 08:05:08",17
53257,6,01800180,"Explained the importance of savings to the group and since it has been used to offset loans then chattels must fill the gap and group comes up with MGRS and welfare activities.",,"2026-01-09 12:54:42","2026-01-13 12:14:35",17
53269,6,01900018,"The net off was  explained thus reducing  the loan repayment,the balance of savings to be refunded for those who cleared  the loans",,"2026-01-09 12:54:43","2026-01-13 06:01:55",17
53328,6,01900204,"The net off was explained and group was happy with the net off as some confirmed they were struggling  to repay loans",,"2026-01-09 12:54:46","2026-01-13 06:34:26",17
53337,6,01900291,"Members  appreciated  the net off and  no issue raised",,"2026-01-09 12:54:47","2026-01-15 16:23:04",17
53340,6,01900295,"Memberswere happy for the net off",,"2026-01-09 12:54:47","2026-01-15 17:05:10",17
53644,6,02200146,"We were very clear on the saving used",,"2026-01-09 12:55:08","2026-01-13 09:33:54",17
53679,6,02200343,"The members did not have a problem with the saving balances",,"2026-01-09 12:55:10","2026-01-13 18:07:37",17
53680,6,02200344,"This was explained",,"2026-01-09 12:55:10","2026-01-12 23:14:47",17
53700,6,02200145,"We explained well and clients did not have an issue with their balances",,"2026-01-09 12:55:11","2026-01-12 21:49:36",17
53702,6,02200149,"Was very clear on them",,"2026-01-09 12:55:11","2026-01-13 06:50:30",17
53704,6,02200155,"Members got their savings balances and appreciated",,"2026-01-09 12:55:11","2026-01-12 22:43:38",17
53805,6,02200336,"Explained and data provided",,"2026-01-09 12:55:20","2026-01-15 11:01:02",17
53807,6,02200361,"Very clear",,"2026-01-09 12:55:20","2026-01-13 09:43:04",17
53836,6,02200253,"3 cleared loans ...taking new loans",,"2026-01-09 12:55:23","2026-01-13 13:54:09",17
53865,6,00100224,"they all confirmed  their balances after the net off",,"2026-01-09 12:55:26","2026-01-14 07:09:13",18
53872,6,00100168,done,,"2026-01-09 12:55:26","2026-01-14 18:28:49",18
53879,6,00100215,"for the client they all confirmed plus the rest whom had no loans",,"2026-01-09 12:55:27","2026-01-12 18:05:56",18
53898,6,00100278,"they are well aware that their saving used to clear their balance",,"2026-01-09 12:55:28","2026-01-14 17:54:50",18
53913,6,00100033,"clients confirmed the saving deducted to pay their savings were correct,",,"2026-01-09 12:55:29","2026-01-13 07:23:49",18
53922,6,00100195,"questioned if they knew the saving deducted ,which was well known to them",,"2026-01-09 12:55:30","2026-01-14 17:08:01",18
54324,6,00500322,done,,"2026-01-09 12:55:59","2026-01-14 12:36:46",18
54332,6,00500353,sampled,,"2026-01-09 12:55:59","2026-01-14 11:36:18",18
54339,6,00500415,ok,,"2026-01-09 12:56:00","2026-01-13 13:19:52",18
54354,6,00500366,done,,"2026-01-09 12:56:01","2026-01-14 11:31:03",18
54361,6,00500412,"one client applied and appraisal done before we left group",,"2026-01-09 12:56:01","2026-01-13 12:59:43",18
54861,6,00800024,"well addressed",,"2026-01-09 12:56:30","2026-01-13 17:23:12",18
54864,6,00800039,"No comment",,"2026-01-09 12:56:30","2026-01-12 13:55:21",18
55138,6,01100073,"Data available.",,"2026-01-09 12:56:56","2026-01-14 15:40:23",18
55141,6,01100081,"read out each client status",,"2026-01-09 12:56:56","2026-01-12 23:18:37",18
55146,6,01100099,"Data availble",,"2026-01-09 12:56:57","2026-01-15 11:45:56",18
55147,6,01100100,"Read for every client",,"2026-01-09 12:56:57","2026-01-14 12:57:29",18
55150,6,01100114,"Data available",,"2026-01-09 12:56:57","2026-01-15 13:34:12",18
55152,6,01100122,"Used the group status",,"2026-01-09 12:56:57","2026-01-12 17:52:58",18
55153,6,01100123,"Read out to members",,"2026-01-09 12:56:57","2026-01-12 14:08:51",18
55155,6,01100130,"data available",,"2026-01-09 12:56:57","2026-01-13 08:28:28",18
55159,6,01100141,"Explained to the client",,"2026-01-09 12:56:58","2026-01-12 23:40:05",18
55162,6,01100150,"Data available",,"2026-01-09 12:56:58","2026-01-15 12:42:21",18
55163,6,01100155,"Read to members",,"2026-01-09 12:56:58","2026-01-13 16:16:11",18
55164,6,01100156,"Confirmed balance per client",,"2026-01-09 12:56:58","2026-01-13 15:10:06",18
55166,6,01100160,"Read to members",,"2026-01-09 12:56:58","2026-01-14 11:21:22",18
55169,6,01100021,"Read to clients.",,"2026-01-09 12:56:59","2026-01-16 10:54:40",18
55184,6,01100083,"Explained to the clients.",,"2026-01-09 12:57:00","2026-01-15 17:29:28",18
55188,6,01100095,"clients had their statements.",,"2026-01-09 12:57:01","2026-01-14 10:26:58",18
55191,6,01100106,"Read to the group",,"2026-01-09 12:57:01","2026-01-14 14:49:50",18
55199,6,01100125,"Data available",,"2026-01-09 12:57:02","2026-01-16 12:56:38",18
55204,6,01100136,"Explained to the clients.",,"2026-01-09 12:57:02","2026-01-13 11:58:42",18
55208,6,01100145,"confirmed per client",,"2026-01-09 12:57:03","2026-01-13 18:29:46",18
55209,6,01100148,"Data available",,"2026-01-09 12:57:03","2026-01-13 17:09:21",18
55210,6,01100151,"Data available",,"2026-01-09 12:57:03","2026-01-13 14:06:38",18
55211,6,01100152,"Data available",,"2026-01-09 12:57:03","2026-01-13 12:52:02",18
55213,6,01100154,"Explained to the clients.",,"2026-01-09 12:57:03","2026-01-13 10:11:30",18
55214,6,01100158,"Read out to members",,"2026-01-09 12:57:03","2026-01-13 11:44:53",18
55215,6,01100159,"Shared with the group",,"2026-01-09 12:57:03","2026-01-13 10:52:28",18
56091,6,01600352,"Well explained and outlined",,"2026-01-09 12:58:23","2026-01-13 11:45:07",18
56181,6,01700205,Done,,"2026-01-09 12:58:31","2026-01-12 20:49:59",18
56231,6,01700136,"Two clients' loans cleared to zero and four below 50% which creates immediate opportunity for funding.",,"2026-01-09 12:58:33","2026-01-14 06:58:23",18
56234,6,01700151,"Two clients were affected; one loan cleared to zero and the other went below 50%",,"2026-01-09 12:58:34","2026-01-12 20:37:44",18
56242,6,01700200,"One client's loan (EJ) was cleared and one Ms loan went below 50%, the rest had initially cleared their loans.",,"2026-01-09 12:58:34","2026-01-13 10:28:10",18
56254,6,01700101,"One loan was cleared to zero and one paid below 50%. The clients can immediately get funded for fresh loans and top-ups",,"2026-01-09 12:58:35","2026-01-14 10:22:35",18
56267,6,01700165,"Hannah, Dixon, Naum and Janeffer all qualify for funding.",,"2026-01-09 12:58:36","2026-01-16 07:31:44",18
56380,6,01800135,"Well explained.",,"2026-01-09 12:58:47","2026-01-12 20:23:43",18
56397,6,01800220,"Did as explained above.",,"2026-01-09 12:58:50","2026-01-16 09:19:47",18
56405,6,01800066,"With the data Available I explained effects and impact of payoff and exposure to the group",,"2026-01-09 12:58:51","2026-01-13 19:32:41",18
56408,6,01800101,"Well demonstrated with the Clients data",,"2026-01-09 12:58:51","2026-01-14 08:16:21",18
56415,6,01800122,"Demostrated the payoff impact with the available data for every group member.",,"2026-01-09 12:58:53","2026-01-14 19:47:55",18
56423,6,01800166,"The data was shared with all group members and they confirmed their status.",,"2026-01-09 12:58:54","2026-01-13 08:06:35",18
56425,6,01800180,"I had data per client and demonstrated the impact on olb and the exposure that came with it",,"2026-01-09 12:58:54","2026-01-13 12:16:17",18
56437,6,01900018,"4 Lafs were left  to be filled and those with savings balances refund forms  were issued",,"2026-01-09 12:58:56","2026-01-13 06:03:25",18
56496,6,01900204,"2 lafs were left  for filling and the 2 assured that following meeting  they will fill",,"2026-01-09 12:59:02","2026-01-13 06:36:05",18
56505,6,01900291,"2 lafs were filled for 50 % to be completed  following meeting",,"2026-01-09 12:59:03","2026-01-15 16:23:52",18
56508,6,01900295,"I client hasquaifies for 50 %
Applying  for a top up loan",,"2026-01-09 12:59:03","2026-01-15 17:06:04",18
56812,6,02200146,"This was provided and the clients were comfortable with it",,"2026-01-09 12:59:26","2026-01-13 09:34:29",18
56847,6,02200343,"This was clearly read to the members and no issue arose",,"2026-01-09 12:59:30","2026-01-13 18:08:07",18
56848,6,02200344,"This was availed",,"2026-01-09 12:59:30","2026-01-12 23:15:26",18
56868,6,02200145,"We had this which helped to address the issue",,"2026-01-09 12:59:32","2026-01-12 21:50:51",18
56870,6,02200149,"The data was okey with them",,"2026-01-09 12:59:32","2026-01-13 06:51:03",18
56872,6,02200155,"We gave the data per client per group",,"2026-01-09 12:59:32","2026-01-12 22:44:38",18
56973,6,02200336,Explained,,"2026-01-09 12:59:41","2026-01-15 11:01:11",18
56975,6,02200361,"Data explained",,"2026-01-09 12:59:41","2026-01-13 09:44:05",18
57004,6,02200253,"Shared with client and they are okay",,"2026-01-09 12:59:44","2026-01-13 13:56:15",18
57033,7,00100224,"appreciated since they no savings.",,"2026-01-09 12:59:46","2026-01-14 07:10:43",19
57040,7,00100168,"explained the changes that we had made to enhance co-guarantee",,"2026-01-09 12:59:47","2026-01-14 18:29:21",19
57047,7,00100215,"agreed that they have to start a merry-go-round",,"2026-01-09 12:59:47","2026-01-12 18:06:29",19
57066,7,00100278,"well discussed on how to implement the same going forward",,"2026-01-09 12:59:48","2026-01-14 17:55:20",19
57081,7,00100033,"having that the group have been with us and the have huge loans,  extra guarantors , use of their chattels was not big issue to them",,"2026-01-09 12:59:50","2026-01-13 07:26:29",19
57090,7,00100195,"appreciated the changes that that we have done interms of use of chattel to guarantee loans",,"2026-01-09 12:59:50","2026-01-14 17:09:19",19
57492,7,00500322,done,,"2026-01-09 13:00:19","2026-01-14 12:37:09",19
57500,7,00500353,explained,,"2026-01-09 13:00:20","2026-01-14 11:36:25",19
57507,7,00500415,"explained at length",,"2026-01-09 13:00:20","2026-01-13 13:20:01",19
57522,7,00500366,emphasised,,"2026-01-09 13:00:21","2026-01-14 11:31:11",19
57529,7,00500412,"done. welfare account a discussion. advantages explained and buy in evident",,"2026-01-09 13:00:22","2026-01-13 13:01:06",19
58029,7,00800024,"this was well addressed",,"2026-01-09 13:01:09","2026-01-13 17:24:56",19
58032,7,00800039,"No comment",,"2026-01-09 13:01:09","2026-01-12 13:55:36",19
58306,7,01100073,"Explained to the members.",,"2026-01-09 13:01:33","2026-01-14 15:43:28",19
58309,7,01100081,"Not appreciated as it's risky to group harmony due to relocations",,"2026-01-09 13:01:33","2026-01-12 23:19:36",19
58314,7,01100099,"Discussed ...",,"2026-01-09 13:01:34","2026-01-15 11:46:50",19
58315,7,01100100,"Discussed... already using the model",,"2026-01-09 13:01:34","2026-01-14 12:57:48",19
58318,7,01100114,"Explained to the clients.",,"2026-01-09 13:01:34","2026-01-15 13:34:21",19
58320,7,01100122,"Group okay with the new model",,"2026-01-09 13:01:34","2026-01-12 17:30:28",19
58321,7,01100123,"Members understood and agreed to back it up with savings in a bank of their choice.",,"2026-01-09 13:01:34","2026-01-12 14:09:24",19
58323,7,01100130,"Group has already borrowed under the new model",,"2026-01-09 13:01:34","2026-01-13 08:51:03",19
58327,7,01100141,Discussed...,,"2026-01-09 13:01:35","2026-01-12 16:15:55",19
58330,7,01100150,Discussed...,,"2026-01-09 13:01:35","2026-01-15 12:42:33",19
58331,7,01100155,"Explained to members",,"2026-01-09 13:01:35","2026-01-13 16:16:21",19
58332,7,01100156,"Explained to the client.",,"2026-01-09 13:01:35","2026-01-13 15:10:52",19
58334,7,01100160,"Explained to the clients",,"2026-01-09 13:01:35","2026-01-14 11:21:26",19
58337,7,01100021,Discussed...,,"2026-01-09 13:01:35","2026-01-16 10:54:50",19
58352,7,01100083,"Explained to the clients.",,"2026-01-09 13:01:37","2026-01-15 17:30:01",19
58356,7,01100095,"Explained... members to continue saving  in commercial bank",,"2026-01-09 13:01:38","2026-01-14 10:30:04",19
58359,7,01100106,"Explained to the members",,"2026-01-09 13:01:38","2026-01-14 14:49:53",19
58367,7,01100125,"Explained to the clients.",,"2026-01-09 13:01:39","2026-01-16 12:56:42",19
58372,7,01100136,"Explained to the clients.",,"2026-01-09 13:01:40","2026-01-13 12:03:12",19
58376,7,01100145,discussed...,,"2026-01-09 13:01:40","2026-01-13 18:29:56",19
58377,7,01100148,"discussed with clients.",,"2026-01-09 13:01:40","2026-01-13 17:10:20",19
58378,7,01100151,Discussed..,,"2026-01-09 13:01:40","2026-01-13 14:06:51",19
58379,7,01100152,"Already in use",,"2026-01-09 13:01:40","2026-01-13 12:52:13",19
58381,7,01100154,"Explained to the clients.",,"2026-01-09 13:01:40","2026-01-13 10:12:07",19
58382,7,01100158,"Group experienced the model already",,"2026-01-09 13:01:40","2026-01-13 11:45:14",19
58383,7,01100159,"Explained to the clients.",,"2026-01-09 13:01:41","2026-01-13 10:52:37",19
59259,7,01600352,"Well discussed and understood",,"2026-01-09 13:02:54","2026-01-13 11:45:39",19
59349,7,01700205,"Explained and well understood",,"2026-01-09 13:03:01","2026-01-12 20:51:08",19
59399,7,01700136,"Each member is accountable to each other and they all must guarantee each other and know they are liable in case of default.",,"2026-01-09 13:03:06","2026-01-14 07:00:42",19
59402,7,01700151,"Funding will be based on; the clients repayment history, securities provided and approval by other group members who in return write down their items as additional securities for their member. The member is also required to provide an external guarantor.",,"2026-01-09 13:03:06","2026-01-12 20:42:06",19
59410,7,01700200,"Clients will be funded based on their previous repayment history (system generated), groups recommendation (attendance) and the client's security.",,"2026-01-09 13:03:06","2026-01-13 10:29:49",19
59422,7,01700101,"The members will each guarantee their fellow member with an item(s) and shall be indicated on the loan form. This means that all members have an obligation to ensure that the loans are well paid.",,"2026-01-09 13:03:07","2026-01-14 10:24:57",19
59435,7,01700165,"The client, the guarantor and all group members must offer an item(s) to guarantee a loan applicant among them. This will secure the loan and assign an obligation of payment to each member",,"2026-01-09 13:03:08","2026-01-16 07:33:29",19
59548,7,01800135,"We agreed that clients will co-guarantee with their securities.",,"2026-01-09 13:03:19","2026-01-12 20:26:06",19
59565,7,01800220,"Emphasized that clients will be co-guaranteeing other members using their securities",,"2026-01-09 13:03:20","2026-01-16 09:21:08",19
59573,7,01800066,"Without savings group must guarantee loans using their chattels.",,"2026-01-09 13:03:21","2026-01-13 19:34:29",19
59576,7,01800101,"We agreed that in the absence of savings chattels will be used to co-guarantee each other.",,"2026-01-09 13:03:21","2026-01-14 08:17:51",19
59583,7,01800122,"Group members to co-guarantee each other with their chattels.",,"2026-01-09 13:03:21","2026-01-14 19:49:28",19
59591,7,01800166,"We discussed with the absence of savings then chattels will be used to guarantee each other.",,"2026-01-09 13:03:22","2026-01-13 08:08:11",19
59593,7,01800180,"We agreed on individual chattels to co-guarantee other members.",,"2026-01-09 13:03:22","2026-01-13 12:17:32",19
59605,7,01900018,"The group  has a welfare account in a sacco
The  co-guarantee  with other members securities was ok elaborated",,"2026-01-09 13:03:23","2026-01-13 06:04:44",19
59664,7,01900204,"Group was okey  with that as they have contributed severally for a run away client
Encouraged  them to do thorough  appraisal moving forward",,"2026-01-09 13:03:28","2026-01-13 06:37:06",19
59673,7,01900291,"The group was explained the new funding model and the funding will be based   as follows
1.the applicant to provide  external  guarantor
2.consider climets repayment  history
3.check and confirm the securities provided",,"2026-01-09 13:03:28","2026-01-15 16:27:19",19
59676,7,01900295,"Well understood  
No issue raised",,"2026-01-09 13:03:29","2026-01-15 17:06:29",19
59980,7,02200146,"They were already practising it and therefore had no questions on this",,"2026-01-09 13:03:55","2026-01-13 09:35:29",19
60015,7,02200343,"Members are already practicing this and therefore no issues arose",,"2026-01-09 13:03:58","2026-01-13 18:08:48",19
60016,7,02200344,"This had been explained to the members before",,"2026-01-09 13:03:58","2026-01-12 23:15:48",19
60036,7,02200145,"This had been explained previously by the officers and did not have a problem with",,"2026-01-09 13:04:00","2026-01-12 21:52:41",19
60038,7,02200149,"The members had already been informed about this before by our staff and were already practising it",,"2026-01-09 13:04:00","2026-01-13 06:52:12",19
60040,7,02200155,"Members had been informed of this and had np questions",,"2026-01-09 13:04:00","2026-01-12 22:45:29",19
60141,7,02200336,"Well discussed and understood",,"2026-01-09 13:04:07","2026-01-15 11:01:24",19
60143,7,02200361,"Took time to explain",,"2026-01-09 13:04:07","2026-01-13 09:46:32",19
60172,7,02200253,"Well explained",,"2026-01-09 13:04:09","2026-01-13 13:56:40",19
60201,7,00100224,"encouraged on merry-go around and table banking, mandatory group meetings was also emphasized.",,"2026-01-09 13:04:11","2026-01-14 07:11:58",20
60208,7,00100168,"encourage them to start a project as group members for the unity of purpose",,"2026-01-09 13:04:11","2026-01-14 18:30:05",20
60215,7,00100215,"throogh merry-go round",,"2026-01-09 13:04:11","2026-01-12 18:06:57",20
60234,7,00100278,"the group have plans to start merry-go-round  same as the amount they were contributing towards savings",,"2026-01-09 13:04:13","2026-01-14 17:56:19",20
60249,7,00100033,"encouraged them to start table banking and merry-go round.",,"2026-01-09 13:04:14","2026-01-13 07:27:10",20
60258,7,00100195,"the members already have merry-go-round",,"2026-01-09 13:04:14","2026-01-14 17:10:08",20
60660,7,00500322,done,,"2026-01-09 13:04:40","2026-01-14 12:37:15",20
60668,7,00500353,done,,"2026-01-09 13:04:41","2026-01-14 11:36:43",20
60675,7,00500415,"explained on benefits",,"2026-01-09 13:04:41","2026-01-13 13:20:16",20
60690,7,00500366,done,,"2026-01-09 13:04:43","2026-01-14 11:31:18",20
60697,7,00500412,"explained and understood",,"2026-01-09 13:04:43","2026-01-13 13:01:26",20
61197,7,00800024,"well delivered.The members agreed to start merry go round",,"2026-01-09 13:05:43","2026-01-13 17:25:44",20
61200,7,00800039,"Table banking started 200 per person",,"2026-01-09 13:05:43","2026-01-12 13:56:22",20
61474,7,01100073,"Discussed with the members.",,"2026-01-09 13:06:06","2026-01-14 15:44:35",20
61477,7,01100081,"Group to continue with savings in banks",,"2026-01-09 13:06:07","2026-01-12 23:20:14",20
61482,7,01100099,"Discussed ...",,"2026-01-09 13:06:07","2026-01-15 11:47:06",20
61483,7,01100100,Discussed....,,"2026-01-09 13:06:07","2026-01-14 12:58:01",20
61486,7,01100114,"Explained to the clients.",,"2026-01-09 13:06:08","2026-01-15 13:34:33",20
61488,7,01100122,"Group to continue saving in another bank.",,"2026-01-09 13:06:08","2026-01-12 17:30:55",20
61489,7,01100123,"Members to continue savings externally.",,"2026-01-09 13:06:08","2026-01-12 14:14:04",20
61491,7,01100130,Merry-go-round,,"2026-01-09 13:06:08","2026-01-13 08:29:18",20
61495,7,01100141,"Group doesnt have any activity",,"2026-01-09 13:06:08","2026-01-12 16:18:32",20
61498,7,01100150,Discussed,,"2026-01-09 13:06:08","2026-01-15 12:42:47",20
61499,7,01100155,"Group in agreement",,"2026-01-09 13:06:09","2026-01-13 16:17:31",20
61500,7,01100156,"Explained to the client.",,"2026-01-09 13:06:09","2026-01-13 15:10:56",20
61502,7,01100160,"Discussed... group already saving with KCB",,"2026-01-09 13:06:09","2026-01-14 11:22:02",20
61505,7,01100021,"Discussed ...",,"2026-01-09 13:06:09","2026-01-16 10:55:01",20
61520,7,01100083,"Explained to the clients.",,"2026-01-09 13:06:10","2026-01-15 17:30:05",20
61524,7,01100095,"members in agreement",,"2026-01-09 13:06:11","2026-01-14 10:30:19",20
61527,7,01100106,"Explained to the members",,"2026-01-09 13:06:11","2026-01-14 14:49:58",20
61535,7,01100125,"Explained to the clients.",,"2026-01-09 13:06:11","2026-01-16 13:00:28",20
61540,7,01100136,"No welfare",,"2026-01-09 13:06:12","2026-01-13 12:03:24",20
61544,7,01100145,discussed....,,"2026-01-09 13:06:12","2026-01-13 18:30:10",20
61545,7,01100148,"Discussed with clients...are okay with the new model",,"2026-01-09 13:06:12","2026-01-13 17:10:49",20
61546,7,01100151,"Explained to the clients.",,"2026-01-09 13:06:12","2026-01-13 14:08:09",20
61547,7,01100152,"Group to consider merry-go-round",,"2026-01-09 13:06:12","2026-01-13 12:53:13",20
61549,7,01100154,"To start a group loan",,"2026-01-09 13:06:12","2026-01-13 10:12:40",20
61550,7,01100158,"No welfare",,"2026-01-09 13:06:13","2026-01-13 11:45:36",20
61551,7,01100159,"Stopped merry-go-round",,"2026-01-09 13:06:13","2026-01-13 10:53:19",20
62427,7,01600352,"Well understood",,"2026-01-09 13:07:26","2026-01-13 11:47:13",20
62517,7,01700205,"explained at length",,"2026-01-09 13:07:34","2026-01-12 20:55:11",20
